country_iso,year,variable,value
SWZ,2008,Agriculture orientation index US$,2.032567
SWZ,2009,"Value US$, 2022 prices",15.683997
SWZ,2009,Share of Total US$,19.41965
SWZ,2009,Agriculture orientation index US$,2.099334
SWZ,2010,"Value US$, 2022 prices",12.058643
SWZ,2010,Share of Total US$,11.296581
SWZ,2010,Agriculture orientation index US$,1.112283
SWZ,2011,"Value US$, 2022 prices",20.760288
SWZ,2011,Share of Total US$,15.396921
SWZ,2011,Agriculture orientation index US$,1.584064
SWZ,2012,"Value US$, 2022 prices",13.053258
SWZ,2012,Share of Total US$,12.134237
SWZ,2012,Agriculture orientation index US$,1.189242
SWZ,2013,"Value US$, 2022 prices",21.526255
SWZ,2013,Share of Total US$,16.420736
SWZ,2013,Agriculture orientation index US$,1.623274
SWZ,2014,"Value US$, 2022 prices",8.219297
SWZ,2014,Share of Total US$,8.565824
SWZ,2014,Agriculture orientation index US$,0.927615
SWZ,2015,"Value US$, 2022 prices",18.428517
SWZ,2015,Share of Total US$,14.337478
SWZ,2015,Agriculture orientation index US$,1.532713
SWZ,2016,"Value US$, 2022 prices",7.309494
SWZ,2016,Share of Total US$,3.813068
SWZ,2016,Agriculture orientation index US$,0.425572
SWZ,2017,"Value US$, 2022 prices",25.801905
SWZ,2017,Share of Total US$,12.43605
SWZ,2017,Agriculture orientation index US$,1.475607
SWZ,2018,"Value US$, 2022 prices",21.986336
SWZ,2018,Share of Total US$,13.072588
SWZ,2018,Agriculture orientation index US$,1.534099
SWZ,2019,"Value US$, 2022 prices",20.851407
SWZ,2019,Share of Total US$,15.243653
SWZ,2019,Agriculture orientation index US$,1.784475
SWZ,2020,"Value US$, 2022 prices",28.215775
SWZ,2020,Share of Total US$,18.208455
SWZ,2020,Agriculture orientation index US$,2.242852
SWZ,2021,"Value US$, 2022 prices",32.361872
SWZ,2021,Share of Total US$,16.115261
SWZ,2021,Agriculture orientation index US$,1.980104
SWZ,2022,"Value US$, 2022 prices",50.066128
SWZ,2022,Share of Total US$,16.662845
SWZ,2022,Agriculture orientation index US$,2.015715
ETH,2003,"Value US$, 2015 prices",8351.295952
ETH,2003,"Share of Total US$, 2015 prices",46.628239
ETH,2003,"Annual growth US$, 2015 prices",-10.494603
ETH,2004,"Value US$, 2015 prices",9763.362721
ETH,2004,"Share of Total US$, 2015 prices",47.997708
ETH,2004,"Annual growth US$, 2015 prices",16.908355
ETH,2005,"Value US$, 2015 prices",11085.322866
ETH,2005,"Share of Total US$, 2015 prices",48.736642
ETH,2005,"Annual growth US$, 2015 prices",13.540009
ETH,2006,"Value US$, 2015 prices",12293.39707
ETH,2006,"Share of Total US$, 2015 prices",48.764392
ETH,2006,"Annual growth US$, 2015 prices",10.897961
ETH,2007,"Value US$, 2015 prices",13454.846828
ETH,2007,"Share of Total US$, 2015 prices",47.88579
ETH,2007,"Annual growth US$, 2015 prices",9.447753
ETH,2008,"Value US$, 2015 prices",14465.722558
ETH,2008,"Share of Total US$, 2015 prices",46.470005
ETH,2008,"Annual growth US$, 2015 prices",7.513097
ETH,2009,"Value US$, 2015 prices",15387.42585
ETH,2009,"Share of Total US$, 2015 prices",45.431817
ETH,2009,"Annual growth US$, 2015 prices",6.371637
ETH,2010,"Value US$, 2015 prices",16560.765267
ETH,2010,"Share of Total US$, 2015 prices",43.443717
ETH,2010,"Annual growth US$, 2015 prices",7.625313
ETH,2011,"Value US$, 2015 prices",18044.233257
ETH,2011,"Share of Total US$, 2015 prices",41.832128
ETH,2011,"Annual growth US$, 2015 prices",8.957726
ETH,2012,"Value US$, 2015 prices",18932.389161
ETH,2012,"Share of Total US$, 2015 prices",40.397633
ETH,2012,"Annual growth US$, 2015 prices",4.922104
ETH,2013,"Value US$, 2015 prices",20276.290719
ETH,2013,"Share of Total US$, 2015 prices",39.124933
ETH,2013,"Annual growth US$, 2015 prices",7.098426
ETH,2014,"Value US$, 2015 prices",21380.687386
ETH,2014,"Share of Total US$, 2015 prices",37.415716
ETH,2014,"Annual growth US$, 2015 prices",5.446739
ETH,2015,"Value US$, 2015 prices",22744.298978
ETH,2015,"Share of Total US$, 2015 prices",36.057043
ETH,2015,"Annual growth US$, 2015 prices",6.377772
ETH,2016,"Value US$, 2015 prices",23273.265612
ETH,2016,"Share of Total US$, 2015 prices",34.301802
ETH,2016,"Annual growth US$, 2015 prices",2.325711
ETH,2017,"Value US$, 2015 prices",24827.291916
ETH,2017,"Share of Total US$, 2015 prices",33.39799
ETH,2017,"Annual growth US$, 2015 prices",6.677302
ETH,2018,"Value US$, 2015 prices",25697.940179
ETH,2018,"Share of Total US$, 2015 prices",32.363263
ETH,2018,"Annual growth US$, 2015 prices",3.506819
ETH,2019,"Value US$, 2015 prices",26683.311771
ETH,2019,"Share of Total US$, 2015 prices",31.010408
ETH,2019,"Annual growth US$, 2015 prices",3.834438
ETH,2020,"Value US$, 2015 prices",27818.39688
ETH,2020,"Share of Total US$, 2015 prices",30.482537
ETH,2020,"Annual growth US$, 2015 prices",4.253914
ETH,2021,"Value US$, 2015 prices",29362.19989
ETH,2021,"Share of Total US$, 2015 prices",30.456004
ETH,2021,"Annual growth US$, 2015 prices",5.549576
ETH,2022,"Value US$, 2015 prices",31158.741131
ETH,2022,"Share of Total US$, 2015 prices",30.686411
ETH,2022,"Annual growth US$, 2015 prices",6.118551
ETH,2023,"Value US$, 2015 prices",33106.246874
ETH,2023,"Share of Total US$, 2015 prices",30.58728
ETH,2023,"Annual growth US$, 2015 prices",6.250271
ETH,2003,"Value US$, 2015 prices",158.566635
ETH,2003,"Share of Total US$, 2015 prices",7.877385
ETH,2003,"Agriculture orientation index US$, 2015 prices",0.16894
ETH,2003,"Share of Value Added US$, 2015 prices",1.898707
ETH,2004,"Value US$, 2015 prices",212.288112
ETH,2004,"Share of Total US$, 2015 prices",6.851368
ETH,2004,"Agriculture orientation index US$, 2015 prices",0.142744
ETH,2004,"Share of Value Added US$, 2015 prices",2.174334
ETH,2005,"Value US$, 2015 prices",234.852745
ETH,2005,"Share of Total US$, 2015 prices",7.528812
ETH,2005,"Agriculture orientation index US$, 2015 prices",0.154479
ETH,2005,"Share of Value Added US$, 2015 prices",2.118592
ETH,2006,"Value US$, 2015 prices",263.463942
ETH,2006,"Share of Total US$, 2015 prices",7.439108
ETH,2006,"Agriculture orientation index US$, 2015 prices",0.152552
ETH,2006,"Share of Value Added US$, 2015 prices",2.143134
ETH,2007,"Value US$, 2015 prices",284.122512
ETH,2007,"Share of Total US$, 2015 prices",7.630333
ETH,2007,"Agriculture orientation index US$, 2015 prices",0.159344
ETH,2007,"Share of Value Added US$, 2015 prices",2.111674
ETH,2008,"Value US$, 2015 prices",358.330545
ETH,2008,"Share of Total US$, 2015 prices",8.389143
ETH,2008,"Agriculture orientation index US$, 2015 prices",0.180528
ETH,2008,"Share of Value Added US$, 2015 prices",2.477101
ETH,2009,"Value US$, 2015 prices",535.062686
ETH,2009,"Share of Total US$, 2015 prices",8.639231
ETH,2009,"Agriculture orientation index US$, 2015 prices",0.190158
ETH,2009,"Share of Value Added US$, 2015 prices",3.477272
ETH,2010,"Value US$, 2015 prices",566.355892
ETH,2010,"Share of Total US$, 2015 prices",7.592526
ETH,2010,"Agriculture orientation index US$, 2015 prices",0.174767
ETH,2010,"Share of Value Added US$, 2015 prices",3.419865
ETH,2011,"Value US$, 2015 prices",713.722749
ETH,2011,"Share of Total US$, 2015 prices",7.061656
ETH,2011,"Agriculture orientation index US$, 2015 prices",0.168809
ETH,2011,"Share of Value Added US$, 2015 prices",3.955406
ETH,2012,"Value US$, 2015 prices",1042.296943
ETH,2012,"Share of Total US$, 2015 prices",7.371254
ETH,2012,"Agriculture orientation index US$, 2015 prices",0.182467
ETH,2012,"Share of Value Added US$, 2015 prices",5.505364
ETH,2013,"Value US$, 2015 prices",1125.22357
ETH,2013,"Share of Total US$, 2015 prices",7.060867
ETH,2013,"Agriculture orientation index US$, 2015 prices",0.18047
ETH,2013,"Share of Value Added US$, 2015 prices",5.549455
ETH,2014,"Value US$, 2015 prices",1283.889802
ETH,2014,"Share of Total US$, 2015 prices",6.422969
ETH,2014,"Agriculture orientation index US$, 2015 prices",0.171665
ETH,2014,"Share of Value Added US$, 2015 prices",6.004904
ETH,2015,"Value US$, 2015 prices",1502.686574
ETH,2015,"Share of Total US$, 2015 prices",6.0815
ETH,2015,"Agriculture orientation index US$, 2015 prices",0.168663
ETH,2015,"Share of Value Added US$, 2015 prices",6.606871
ETH,2016,"Value US$, 2015 prices",1686.193505
ETH,2016,"Share of Total US$, 2015 prices",6.220615
ETH,2016,"Agriculture orientation index US$, 2015 prices",0.18135
ETH,2016,"Share of Value Added US$, 2015 prices",7.245195
ETH,2017,"Value US$, 2015 prices",1862.126118
ETH,2017,"Share of Total US$, 2015 prices",5.904091
ETH,2017,"Agriculture orientation index US$, 2015 prices",0.17678
ETH,2017,"Share of Value Added US$, 2015 prices",7.500319
ETH,2018,"Value US$, 2015 prices",1774.395326
ETH,2018,"Share of Total US$, 2015 prices",5.809081
ETH,2018,"Agriculture orientation index US$, 2015 prices",0.179496
ETH,2018,"Share of Value Added US$, 2015 prices",6.904815
ETH,2019,"Value US$, 2015 prices",2110.886773
ETH,2019,"Share of Total US$, 2015 prices",6.279042
ETH,2019,"Agriculture orientation index US$, 2015 prices",0.202482
ETH,2019,"Share of Value Added US$, 2015 prices",7.910887
ETH,2020,"Value US$, 2015 prices",2211.217398
ETH,2020,"Share of Total US$, 2015 prices",7.375507
ETH,2020,"Agriculture orientation index US$, 2015 prices",0.241958
ETH,2020,"Share of Value Added US$, 2015 prices",7.948759
ETH,2021,"Value US$, 2015 prices",2423.70975
ETH,2021,"Share of Total US$, 2015 prices",8.300834
ETH,2021,"Agriculture orientation index US$, 2015 prices",0.272552
ETH,2021,"Share of Value Added US$, 2015 prices",8.254521
ETH,2022,"Value US$, 2015 prices",2346.42014
ETH,2022,"Share of Total US$, 2015 prices",8.683014
ETH,2022,"Agriculture orientation index US$, 2015 prices",0.282947
ETH,2022,"Share of Value Added US$, 2015 prices",7.530538
ETH,2023,"Value US$, 2015 prices",2218.74
ETH,2023,"Share of Total US$, 2015 prices",9.370675
ETH,2023,"Agriculture orientation index US$, 2015 prices",0.306359
ETH,2023,"Share of Value Added US$, 2015 prices",6.701877
ETH,2004,"Value US$, 2015 prices",275.508587
ETH,2004,"Share of Total US$, 2015 prices",3.677811
ETH,2004,"Agriculture orientation index US$, 2015 prices",0.076625
ETH,2005,"Value US$, 2015 prices",435.466285
ETH,2005,"Share of Total US$, 2015 prices",6.933846
ETH,2005,"Agriculture orientation index US$, 2015 prices",0.142272
ETH,2006,"Value US$, 2015 prices",661.124768
ETH,2006,"Share of Total US$, 2015 prices",8.624518
ETH,2006,"Agriculture orientation index US$, 2015 prices",0.176861
ETH,2007,"Value US$, 2015 prices",696.071211
ETH,2007,"Share of Total US$, 2015 prices",9.518587
ETH,2007,"Agriculture orientation index US$, 2015 prices",0.198777
ETH,2008,"Value US$, 2015 prices",694.060899
ETH,2008,"Share of Total US$, 2015 prices",11.361931
ETH,2008,"Agriculture orientation index US$, 2015 prices",0.2445
ETH,2009,"Value US$, 2015 prices",612.97406
ETH,2009,"Share of Total US$, 2015 prices",11.639149
ETH,2009,"Agriculture orientation index US$, 2015 prices",0.256189
ETH,2010,"Value US$, 2015 prices",685.675209
ETH,2010,"Share of Total US$, 2015 prices",10.947759
ETH,2010,"Agriculture orientation index US$, 2015 prices",0.251999
ETH,2011,"Value US$, 2015 prices",885.619815
ETH,2011,"Share of Total US$, 2015 prices",13.612089
ETH,2011,"Agriculture orientation index US$, 2015 prices",0.325398
ETH,2012,"Value US$, 2015 prices",1076.459817
ETH,2012,"Share of Total US$, 2015 prices",14.753911
ETH,2012,"Agriculture orientation index US$, 2015 prices",0.365217
ETH,2013,"Value US$, 2015 prices",999.723626
ETH,2013,"Share of Total US$, 2015 prices",11.060164
ETH,2013,"Agriculture orientation index US$, 2015 prices",0.282688
ETH,2014,"Value US$, 2015 prices",851.904676
ETH,2014,"Share of Total US$, 2015 prices",8.721793
ETH,2014,"Agriculture orientation index US$, 2015 prices",0.233105
ETH,2015,"Value US$, 2015 prices",902.946813
ETH,2015,"Share of Total US$, 2015 prices",8.016499
ETH,2015,"Agriculture orientation index US$, 2015 prices",0.222328
ETH,2016,"Value US$, 2015 prices",881.694729
ETH,2016,"Share of Total US$, 2015 prices",7.267989
ETH,2016,"Agriculture orientation index US$, 2015 prices",0.211884
ETH,2017,"Value US$, 2015 prices",812.892356
ETH,2017,"Share of Total US$, 2015 prices",5.481875
ETH,2017,"Agriculture orientation index US$, 2015 prices",0.164138
ETH,2018,"Value US$, 2015 prices",704.20155
ETH,2018,"Share of Total US$, 2015 prices",4.346057
ETH,2018,"Agriculture orientation index US$, 2015 prices",0.13429
ETH,2019,"Value US$, 2015 prices",651.949767
ETH,2019,"Share of Total US$, 2015 prices",2.377474
ETH,2019,"Agriculture orientation index US$, 2015 prices",0.076667
ETH,2020,"Value US$, 2015 prices",570.244025
ETH,2020,"Share of Total US$, 2015 prices",2.042941
ETH,2020,"Agriculture orientation index US$, 2015 prices",0.06702
ETH,2021,"Value US$, 2015 prices",706.761347
ETH,2021,"Share of Total US$, 2015 prices",2.479857
ETH,2021,"Agriculture orientation index US$, 2015 prices",0.081424
ETH,2022,"Value US$, 2015 prices",857.498458
ETH,2022,"Share of Total US$, 2015 prices",3.269864
ETH,2022,"Agriculture orientation index US$, 2015 prices",0.106553
ETH,2023,"Value US$, 2015 prices",1157.829004
ETH,2023,"Share of Total US$, 2015 prices",4.788447
ETH,2023,"Agriculture orientation index US$, 2015 prices",0.156402
ETH,2003,"Value US$, 2022 prices",96.544272
ETH,2003,Share of Total US$,5.050257
ETH,2003,Agriculture orientation index US$,0.133023
ETH,2004,"Value US$, 2022 prices",92.552623
ETH,2004,Share of Total US$,4.350554
ETH,2004,Agriculture orientation index US$,0.110453
ETH,2005,"Value US$, 2022 prices",77.121377
ETH,2005,Share of Total US$,3.617382
ETH,2005,Agriculture orientation index US$,0.086273
ETH,2006,"Value US$, 2022 prices",69.746635
ETH,2006,Share of Total US$,1.026235
ETH,2006,Agriculture orientation index US$,0.023699
ETH,2007,"Value US$, 2022 prices",90.137281
ETH,2007,Share of Total US$,3.517916
ETH,2007,Agriculture orientation index US$,0.081738
ETH,2008,"Value US$, 2022 prices",76.667614
ETH,2008,Share of Total US$,2.43822
ETH,2008,Agriculture orientation index US$,0.052992
ETH,2009,"Value US$, 2022 prices",427.90042
ETH,2009,Share of Total US$,10.489446
ETH,2009,Agriculture orientation index US$,0.224508
ETH,2010,"Value US$, 2022 prices",183.24801
ETH,2010,Share of Total US$,5.223019
ETH,2010,Agriculture orientation index US$,0.12375
ETH,2011,"Value US$, 2022 prices",178.77725
ETH,2011,Share of Total US$,4.842204
ETH,2011,Agriculture orientation index US$,0.117387
ETH,2012,"Value US$, 2022 prices",207.970409
ETH,2012,Share of Total US$,6.254306
ETH,2012,Agriculture orientation index US$,0.141082
ETH,2013,"Value US$, 2022 prices",307.34619
ETH,2013,Share of Total US$,7.646254
ETH,2013,Agriculture orientation index US$,0.185411
ETH,2014,"Value US$, 2022 prices",358.523196
ETH,2014,Share of Total US$,9.350962
ETH,2014,Agriculture orientation index US$,0.242757
ETH,2015,"Value US$, 2022 prices",379.488081
ETH,2015,Share of Total US$,9.753066
ETH,2015,Agriculture orientation index US$,0.27049
ETH,2016,"Value US$, 2022 prices",500.382775
ETH,2016,Share of Total US$,10.08856
ETH,2016,Agriculture orientation index US$,0.290762
ETH,2017,"Value US$, 2022 prices",446.999232
ETH,2017,Share of Total US$,8.683887
ETH,2017,Agriculture orientation index US$,0.257078
ETH,2018,"Value US$, 2022 prices",440.117202
ETH,2018,Share of Total US$,7.85164
ETH,2018,Agriculture orientation index US$,0.251503
ETH,2019,"Value US$, 2022 prices",422.663772
ETH,2019,Share of Total US$,7.696248
ETH,2019,Agriculture orientation index US$,0.228828
ETH,2020,"Value US$, 2022 prices",469.448541
ETH,2020,Share of Total US$,7.72734
ETH,2020,Agriculture orientation index US$,0.217315
ETH,2021,"Value US$, 2022 prices",381.398273
ETH,2021,Share of Total US$,8.039047
ETH,2021,Agriculture orientation index US$,0.213923
ETH,2022,"Value US$, 2022 prices",406.290052
ETH,2022,Share of Total US$,7.117883
ETH,2022,Agriculture orientation index US$,0.189109
GAB,2003,"Value US$, 2015 prices",419.776108
GAB,2003,"Share of Total US$, 2015 prices",4.081901
GAB,2003,"Annual growth US$, 2015 prices",-0.184039
GAB,2004,"Value US$, 2015 prices",429.11549
GAB,2004,"Share of Total US$, 2015 prices",4.13983
GAB,2004,"Annual growth US$, 2015 prices",2.224848
GAB,2005,"Value US$, 2015 prices",476.122866
GAB,2005,"Share of Total US$, 2015 prices",4.543606
GAB,2005,"Annual growth US$, 2015 prices",10.954481
GAB,2006,"Value US$, 2015 prices",495.02293
GAB,2006,"Share of Total US$, 2015 prices",4.876283
GAB,2006,"Annual growth US$, 2015 prices",3.969577
GAB,2007,"Value US$, 2015 prices",524.402957
GAB,2007,"Share of Total US$, 2015 prices",4.85807
GAB,2007,"Annual growth US$, 2015 prices",5.935084
GAB,2008,"Value US$, 2015 prices",488.788643
GAB,2008,"Share of Total US$, 2015 prices",4.690158
GAB,2008,"Annual growth US$, 2015 prices",-6.791402
GAB,2009,"Value US$, 2015 prices",492.319368
GAB,2009,"Share of Total US$, 2015 prices",4.729574
GAB,2009,"Annual growth US$, 2015 prices",0.722342
GAB,2010,"Value US$, 2015 prices",466.640461
GAB,2010,"Share of Total US$, 2015 prices",4.18616
GAB,2010,"Annual growth US$, 2015 prices",-5.215904
GAB,2011,"Value US$, 2015 prices",477.164603
GAB,2011,"Share of Total US$, 2015 prices",3.997096
GAB,2011,"Annual growth US$, 2015 prices",2.2553
GAB,2012,"Value US$, 2015 prices",499.475785
GAB,2012,"Share of Total US$, 2015 prices",3.975199
GAB,2012,"Annual growth US$, 2015 prices",4.675783
GAB,2013,"Value US$, 2015 prices",522.207931
GAB,2013,"Share of Total US$, 2015 prices",3.934268
GAB,2013,"Annual growth US$, 2015 prices",4.551201
GAB,2014,"Value US$, 2015 prices",572.723814
GAB,2014,"Share of Total US$, 2015 prices",4.136385
GAB,2014,"Annual growth US$, 2015 prices",9.673519
GAB,2015,"Value US$, 2015 prices",620.082453
GAB,2015,"Share of Total US$, 2015 prices",4.311166
GAB,2015,"Annual growth US$, 2015 prices",8.269019
GAB,2016,"Value US$, 2015 prices",692.278068
GAB,2016,"Share of Total US$, 2015 prices",4.714537
GAB,2016,"Annual growth US$, 2015 prices",11.642906
GAB,2017,"Value US$, 2015 prices",776.681688
GAB,2017,"Share of Total US$, 2015 prices",5.26446
GAB,2017,"Annual growth US$, 2015 prices",12.192156
GAB,2018,"Value US$, 2015 prices",850.1402
GAB,2018,"Share of Total US$, 2015 prices",5.714548
GAB,2018,"Annual growth US$, 2015 prices",9.457995
GAB,2019,"Value US$, 2015 prices",917.073743
GAB,2019,"Share of Total US$, 2015 prices",5.931833
GAB,2019,"Annual growth US$, 2015 prices",7.873236
GAB,2020,"Value US$, 2015 prices",961.485623
GAB,2020,"Share of Total US$, 2015 prices",6.335502
GAB,2020,"Annual growth US$, 2015 prices",4.842782
GAB,2021,"Value US$, 2015 prices",1146.079076
GAB,2021,"Share of Total US$, 2015 prices",7.442613
GAB,2021,"Annual growth US$, 2015 prices",19.198774
GAB,2022,"Value US$, 2015 prices",1257.634982
GAB,2022,"Share of Total US$, 2015 prices",7.926277
GAB,2022,"Annual growth US$, 2015 prices",9.733701
GAB,2023,"Value US$, 2015 prices",1232.377041
GAB,2023,"Share of Total US$, 2015 prices",7.581616
GAB,2023,"Annual growth US$, 2015 prices",-2.008368
GAB,2003,"Value US$, 2015 prices",39.418144
GAB,2003,"Share of Total US$, 2015 prices",2.123871
GAB,2003,"Agriculture orientation index US$, 2015 prices",0.520314
GAB,2003,"Share of Value Added US$, 2015 prices",9.397388
GAB,2004,"Value US$, 2015 prices",36.081427
